ecosystem,name,version,state_presence,state_status,severity,alert_status,alert_route,scan_finished_ms,last_error
npm,@ornikar/typed-css-modules-loader,0.8.7,present,scanned,malware,sent,default,1785843426563,""
npm,@ornikar/typed-css-modules-loader,0.8.8,present,scanned,malware,sent,default,1785843426565,""
npm,@ornikar/webpack-config,12.0.11,present,scanned,malware,sent,default,1785848699345,""
npm,@ornikar/webpack-config,12.0.2,present,scanned,malware,pending,default,1785853852314,""
npm,@ornikar/webpack-config,12.0.3,present,scanned,malware,pending,default,1785853852191,""
npm,@ornikar/webpack-config,12.0.4,present,scanned,malware,pending,default,1785853852694,""
npm,@ornikar/webpack-config,12.0.5,present,scanned,malware,pending,default,1785853852765,""
npm,@ornikar/webpack-config,12.0.6,present,scanned,malware,pending,default,1785853852796,""
npm,@ornikar/webpack-config,12.0.7,present,scanned,malware,sent,default,1785843473485,""
npm,@ornikar/webpack-config,12.0.8,present,scanned,malware,sent,default,1785843473507,""
npm,@picsart/ai-sdk,3.32.2,present,scanned,malware,pending,default,1785853854115,""
npm,@picsart/gen-ai,2.55.11,present,scanned,malware,pending,default,1785854236000,""
npm,@qlik/api,2.14.2,present,scanned,malware,pending,default,1785853853301,""
npm,@qlik/browserslist-config,3.0.2,present,scanned,malware,pending,default,1785853852827,""
npm,@qlik/carbon-core,2.1.1,present,scanned,malware,pending,default,1785853852730,""
npm,@qlik/carboncopy,1.1.6,present,scanned,malware,pending,default,1785853852924,""
npm,@qlik/design-tokens,1.3.13,present,scanned,malware,pending,default,1785853852857,""
npm,@qlik/dts-bundler,2.0.3,present,scanned,malware,pending,default,1785853855225,""
npm,@qlik/embed-react,2.5.3,present,scanned,malware,pending,default,1785853854718,""
npm,@qlik/embed-runtime,1.6.4,present,scanned,malware,pending,default,1785853854493,""
npm,@qlik/embed-svelte,1.1.4,present,scanned,malware,pending,default,1785853854638,""
npm,@qlik/embed-web-components,1.7.3,present,scanned,malware,pending,default,1785853854790,""
npm,@qlik/eslint-config,2.0.20,present,scanned,malware,pending,default,1785853854758,""
npm,@qlik/eslint-config-base,0.1.1,present,scanned,malware,pending,default,1785853854597,""
npm,@qlik/eslint-config-react,0.1.1,present,scanned,malware,pending,default,1785853854681,""
npm,@qlik/eslint-config-svelte,0.1.1,present,scanned,malware,pending,default,1785853854543,""
npm,@qlik/eslint-config-vue,0.1.1,present,scanned,malware,pending,default,1785854236000,""
npm,@qlik/nebula-table-utils,2.6.9,present,scanned,malware,pending,default,1785853855816,""
npm,@qlik/oxfmt-config,0.1.6,present,scanned,malware,pending,default,1785853855720,""
npm,@qlik/oxlint-config,0.7.2,present,scanned,malware,pending,default,1785853855850,""
npm,@qlik/prettier-config,1.0.3,present,scanned,malware,pending,default,1785853855634,""
npm,@qlik/react-native-simple-grid,1.5.5,present,scanned,malware,pending,default,1785853855899,""
npm,@qlik/runtime-module-loader,1.5.1,present,scanned,malware,pending,default,1785853855934,""
npm,@qlik/sdk,0.28.1,present,scanned,malware,pending,default,1785853856633,""
npm,@qlik/sprout-design-docs,1.0.2,present,scanned,malware,pending,default,1785853855762,""
npm,@qlik/sprout-gesture,0.0.13,present,scanned,malware,pending,default,1785853855683,""
npm,@qlik/sprout-icons,0.12.3,present,scanned,malware,pending,default,1785853855976,""
npm,@qlik/sprout-react,6.45.3,present,scanned,malware,pending,default,1785853857433,""
npm,@qlik/sprout-react-table,0.16.7,present,scanned,malware,pending,default,1785853857317,""
npm,@qlik/tsconfig,1.0.3,present,scanned,malware,pending,default,1785853857106,""
npm,@servicetitan/acquisition-functions,5.22.1,present,scanned,malware,pending,default,1785853857201,""
npm,@servicetitan/acquisition-functions,5.22.2,present,scanned,malware,pending,default,1785853857238,""
npm,@servicetitan/acquisition-functions,5.22.3,present,scanned,malware,pending,default,1785853857270,""
npm,@servicetitan/acquisition-functions,5.22.4,present,scanned,malware,pending,default,1785853857156,""
npm,@servicetitan/acquisition-functions,5.22.5,present,scanned,malware,sent,default,1785843912355,""
npm,@servicetitan/acquisition-functions,5.22.6,present,scanned,malware,sent,default,1785846055762,""
npm,@servicetitan/acquisition-functions,5.22.7,present,scanned,malware,sent,default,1785847484125,""
npm,@servicetitan/admin-layout,2.4.3,present,scanned,malware,sent,default,1785844389596,""
npm,@servicetitan/admin-layout,2.4.4,present,scanned,malware,sent,default,1785844389623,""
npm,@servicetitan/admin-layout,2.4.5,present,scanned,malware,sent,default,1785844432199,""
npm,@servicetitan/admin-layout,2.4.6,present,scanned,malware,sent,default,1785844482746,""
npm,@servicetitan/admin-layout,2.4.7,present,scanned,malware,sent,default,1785843735338,""
npm,@servicetitan/admin-layout,2.4.8,present,scanned,malware,sent,default,1785846254151,""
npm,@servicetitan/admin-layout,2.4.9,present,scanned,malware,sent,default,1785847321822,""
npm,@servicetitan/admin-sql-table,1.0.14,present,scanned,malware,pending,default,1785853857389,""
npm,@servicetitan/admin-sql-table,1.0.15,present,scanned,malware,pending,default,1785853857469,""
npm,@servicetitan/admin-sql-table,1.0.16,present,scanned,malware,pending,default,1785853857353,""
npm,@servicetitan/admin-sql-table,1.0.17,present,scanned,malware,pending,default,1785853857873,""
npm,@servicetitan/admin-sql-table,1.0.18,present,scanned,malware,sent,default,1785844123961,""
npm,@servicetitan/admin-sql-table,1.0.19,present,scanned,malware,sent,default,1785845985735,""
npm,@servicetitan/admin-sql-table,1.0.20,present,scanned,malware,sent,default,1785847292318,""
npm,@servicetitan/ajax-handlers,38.1.1,present,scanned,malware,pending,default,1785853858140,""
npm,@servicetitan/ajax-handlers,38.1.2,present,scanned,malware,pending,default,1785853858207,""
npm,@servicetitan/ajax-handlers,38.1.3,present,scanned,malware,pending,default,1785853858174,""
npm,@servicetitan/ajax-handlers,38.1.4,present,scanned,malware,pending,default,1785853858242,""
npm,@servicetitan/ajax-handlers,38.1.5,present,scanned,malware,sent,default,1785844252665,""
npm,@servicetitan/ajax-handlers,38.1.6,present,scanned,malware,sent,default,1785846116163,""
npm,@servicetitan/ajax-handlers,38.1.7,present,scanned,malware,sent,default,1785847508325,""
npm,@servicetitan/anvil-css-utilities,14.5.10,present,scanned,malware,sent,default,1785847321423,""
npm,@servicetitan/anvil-css-utilities,14.5.4,present,scanned,malware,sent,default,1785844389580,""
npm,@servicetitan/anvil-css-utilities,14.5.5,present,scanned,malware,sent,default,1785844389572,""
npm,@servicetitan/anvil-css-utilities,14.5.6,present,scanned,malware,sent,default,1785844482716,""
npm,@servicetitan/anvil-css-utilities,14.5.7,present,scanned,malware,sent,default,1785844482712,""
npm,@servicetitan/anvil-css-utilities,14.5.8,present,scanned,malware,sent,default,1785843941338,""
npm,@servicetitan/anvil-css-utilities,14.5.9,present,scanned,malware,sent,default,1785845936975,""
npm,@servicetitan/anvil-fonts,14.5.10,present,scanned,malware,sent,default,1785847396632,""
npm,@servicetitan/anvil-fonts,14.5.4,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/anvil-fonts,14.5.5,present,scanned,malware,pending,default,1785853857929,""
npm,@servicetitan/anvil-fonts,14.5.6,present,scanned,malware,pending,default,1785853858022,""
npm,@servicetitan/anvil-fonts,14.5.7,present,scanned,malware,pending,default,1785853857800,""
npm,@servicetitan/anvil-fonts,14.5.8,present,scanned,malware,sent,default,1785843917964,""
npm,@servicetitan/anvil-fonts,14.5.9,present,scanned,malware,sent,default,1785845953891,""
npm,@servicetitan/anvil-icon,0.5.1,present,scanned,malware,pending,default,1785853858104,""
npm,@servicetitan/anvil-icon,0.5.2,present,scanned,malware,pending,default,1785853858883,""
npm,@servicetitan/anvil-icon,0.5.3,present,scanned,malware,pending,default,1785853858852,""
npm,@servicetitan/anvil-icon,0.5.4,present,scanned,malware,pending,default,1785853859011,""
npm,@servicetitan/anvil-icon,0.5.5,present,scanned,malware,sent,default,1785844199869,""
npm,@servicetitan/anvil-icon,0.5.6,present,scanned,malware,sent,default,1785846071981,""
npm,@servicetitan/anvil-icon,0.5.7,present,scanned,malware,sent,default,1785847357686,""
npm,@servicetitan/anvil-icons,14.5.10,present,scanned,malware,sent,default,1785847545140,""
npm,@servicetitan/anvil-icons,14.5.4,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/anvil-icons,14.5.5,present,scanned,malware,pending,default,1785853858949,""
npm,@servicetitan/anvil-icons,14.5.6,present,scanned,malware,pending,default,1785853858917,""
npm,@servicetitan/anvil-icons,14.5.7,present,scanned,malware,pending,default,1785853858981,""
npm,@servicetitan/anvil-icons,14.5.8,present,scanned,malware,sent,default,1785843792344,""
npm,@servicetitan/anvil-icons,14.5.9,present,scanned,malware,sent,default,1785845971868,""
npm,@servicetitan/anvil-react,0.11.3,present,scanned,malware,sent,default,1785844389850,""
npm,@servicetitan/anvil-react,0.11.4,present,scanned,malware,sent,default,1785844432393,""
npm,@servicetitan/anvil-react,0.11.5,present,scanned,malware,sent,default,1785844432376,""
npm,@servicetitan/anvil-react,0.11.6,present,scanned,malware,sent,default,1785844502156,""
npm,@servicetitan/anvil-react,0.11.7,present,scanned,malware,sent,default,1785844183201,""
npm,@servicetitan/anvil-react,0.11.8,present,scanned,malware,sent,default,1785846254694,""
npm,@servicetitan/anvil-react,0.11.9,present,scanned,malware,sent,default,1785847321773,""
npm,@servicetitan/anvil-themes,14.5.10,present,scanned,malware,sent,default,1785847596879,""
npm,@servicetitan/anvil-themes,14.5.4,present,scanned,malware,sent,default,1785844389168,""
npm,@servicetitan/anvil-themes,14.5.5,present,scanned,malware,sent,default,1785844389260,""
npm,@servicetitan/anvil-themes,14.5.6,present,scanned,malware,sent,default,1785844431666,""
npm,@servicetitan/anvil-themes,14.5.7,present,scanned,malware,sent,default,1785844499752,""
npm,@servicetitan/anvil-themes,14.5.8,present,scanned,malware,sent,default,1785844217818,""
npm,@servicetitan/anvil-themes,14.5.9,present,scanned,malware,sent,default,1785845901985,""
npm,@servicetitan/anvil-token,0.4.1,present,scanned,malware,pending,default,1785853858771,""
npm,@servicetitan/anvil-token,0.4.2,present,scanned,malware,pending,default,1785853858659,""
npm,@servicetitan/anvil-token,0.4.3,present,scanned,malware,pending,default,1785853858814,""
npm,@servicetitan/anvil-token,0.4.4,present,scanned,malware,pending,default,1785853859415,""
npm,@servicetitan/anvil-token,0.4.5,present,scanned,malware,sent,default,1785844033009,""
npm,@servicetitan/anvil-token,0.4.6,present,scanned,malware,sent,default,1785846275439,""
npm,@servicetitan/anvil-token,0.4.7,present,scanned,malware,sent,default,1785847507802,""
npm,@servicetitan/anvil2,3.9.1,present,scanned,malware,pending,default,1785853861577,""
npm,@servicetitan/anvil2,3.9.2,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/anvil2,3.9.3,present,scanned,malware,pending,default,1785853861653,""
npm,@servicetitan/anvil2,3.9.4,present,scanned,malware,pending,default,1785853861502,""
npm,@servicetitan/anvil2,3.9.5,present,scanned,malware,sent,default,1785844311940,""
npm,@servicetitan/anvil2,3.9.6,present,scanned,malware,sent,default,1785846341759,""
npm,@servicetitan/anvil2,3.9.7,present,scanned,malware,sent,default,1785847485992,""
npm,@servicetitan/anvil2-codemods,0.11.2,present,scanned,malware,pending,default,1785853859636,""
npm,@servicetitan/anvil2-codemods,0.11.3,present,scanned,malware,pending,default,1785853859587,""
npm,@servicetitan/anvil2-codemods,0.11.4,present,scanned,malware,pending,default,1785853859536,""
npm,@servicetitan/anvil2-codemods,0.11.5,present,scanned,malware,pending,default,1785853859677,""
npm,@servicetitan/anvil2-codemods,0.11.6,present,scanned,malware,sent,default,1785844250562,""
npm,@servicetitan/anvil2-codemods,0.11.7,present,scanned,malware,sent,default,1785846116088,""
npm,@servicetitan/anvil2-codemods,0.11.8,present,scanned,malware,sent,default,1785847484209,""
npm,@servicetitan/anvil2-ext-atlas,4.0.2,present,scanned,malware,sent,default,1785844390274,""
npm,@servicetitan/anvil2-ext-atlas,4.0.3,present,scanned,malware,sent,default,1785844432869,""
npm,@servicetitan/anvil2-ext-atlas,4.0.4,present,scanned,malware,sent,default,1785844483936,""
npm,@servicetitan/anvil2-ext-atlas,4.0.5,present,scanned,malware,sent,default,1785844502975,""
npm,@servicetitan/anvil2-ext-atlas,4.0.6,present,scanned,malware,sent,default,1785844346997,""
npm,@servicetitan/anvil2-ext-atlas,4.0.7,present,scanned,malware,sent,default,1785846315993,""
npm,@servicetitan/anvil2-ext-atlas,4.0.8,present,scanned,malware,sent,default,1785847484988,""
npm,@servicetitan/anvil2-ext-charts,0.2.10,present,scanned,malware,sent,default,1785847276443,""
npm,@servicetitan/anvil2-ext-charts,0.2.4,present,scanned,malware,pending,default,1785853859487,""
npm,@servicetitan/anvil2-ext-charts,0.2.5,present,scanned,malware,pending,default,1785853862012,""
npm,@servicetitan/anvil2-ext-charts,0.2.6,present,scanned,malware,pending,default,1785853862124,""
npm,@servicetitan/anvil2-ext-charts,0.2.7,present,scanned,malware,pending,default,1785853862066,""
npm,@servicetitan/anvil2-ext-charts,0.2.8,present,scanned,malware,sent,default,1785844006517,""
npm,@servicetitan/anvil2-ext-charts,0.2.9,present,scanned,malware,sent,default,1785846070931,""
npm,@servicetitan/anvil2-ext-common,0.7.1,present,scanned,malware,pending,default,1785853862345,""
npm,@servicetitan/anvil2-ext-common,0.7.2,present,scanned,malware,pending,default,1785853862302,""
npm,@servicetitan/anvil2-ext-common,0.7.3,present,scanned,malware,pending,default,1785853862434,""
npm,@servicetitan/anvil2-ext-common,0.7.4,present,scanned,malware,pending,default,1785853862389,""
npm,@servicetitan/anvil2-ext-common,0.7.5,present,scanned,malware,sent,default,1785844182308,""
npm,@servicetitan/anvil2-ext-common,0.7.6,present,scanned,malware,sent,default,1785846295883,""
npm,@servicetitan/anvil2-ext-common,0.7.7,present,scanned,malware,sent,default,1785847439178,""
npm,@servicetitan/anvil2-ext-mwv,0.0.10,present,scanned,malware,sent,default,1785846013497,""
npm,@servicetitan/anvil2-ext-mwv,0.0.11,present,scanned,malware,sent,default,1785847356702,""
npm,@servicetitan/anvil2-ext-mwv,0.0.5,present,scanned,malware,pending,default,1785853862214,""
npm,@servicetitan/anvil2-ext-mwv,0.0.6,present,scanned,malware,pending,default,1785853862257,""
npm,@servicetitan/anvil2-ext-mwv,0.0.7,present,scanned,malware,pending,default,1785853862170,""
npm,@servicetitan/anvil2-ext-mwv,0.0.8,present,scanned,malware,pending,default,1785853862756,""
npm,@servicetitan/anvil2-ext-mwv,0.0.9,present,scanned,malware,sent,default,1785843918005,""
npm,@servicetitan/anvil2-illustrations,1.0.2,present,scanned,malware,pending,default,1785853862831,""
npm,@servicetitan/anvil2-illustrations,1.0.3,present,scanned,malware,pending,default,1785853862884,""
npm,@servicetitan/anvil2-illustrations,1.0.4,present,scanned,malware,pending,default,1785853862920,""
npm,@servicetitan/anvil2-illustrations,1.0.5,present,scanned,malware,pending,default,1785853862950,""
npm,@servicetitan/anvil2-illustrations,1.0.6,present,scanned,malware,sent,default,1785843917968,""
